user_id,world_id,question_id,user_response,user_time_spent,user_political_stand,reason,font_color,D,R 
5c376005-b690-42ef-bc1d-6292f7c0ba11,9,2,,9.2331,disagree,,Red,0.105,0.5
5c376005-b690-42ef-bc1d-6292f7c0ba11,9,19,,8.1486,agree,,Purple,0.5,0.5
5c375a00-fb18-4c91-9f69-31a76a879df5,10,14,,83.968,disagree,,Blue,0.605,0.394
5c376005-b690-42ef-bc1d-6292f7c0ba11,9,8,,6.9239,disagree,,Red,0.105,0.5
5c375a00-fb18-4c91-9f69-31a76a879df5,10,4,,6.556,agree,,Red,0.093,0.394
5c375a00-fb18-4c91-9f69-31a76a879df5,10,12,,15.285,disagree,,Blue,0.605,0.394
5c375a00-fb18-4c91-9f69-31a76a879df5,10,18,,7.405,agree,,Red,0.465,0.758
5c375a00-fb18-4c91-9f69-31a76a879df5,10,15,,67.326,disagree,,Blue,0.256,0.152
5c375a00-fb18-4c91-9f69-31a76a879df5,10,6,,6.132,agree,,Blue,0.558,0.424
5c375a00-fb18-4c91-9f69-31a76a879df5,10,17,,7.006,disagree,,Red,0.186,0.5
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,23,,18.0747,disagree,,Blue,0.647,0.205
5c375a00-fb18-4c91-9f69-31a76a879df5,10,13,,6.009,disagree,,Blue,0.535,0.303
5c375a00-fb18-4c91-9f69-31a76a879df5,10,7,,6.022,disagree,,Red,0.209,0.545
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,13,,34.2003,agree,,Red,0.424,0.625
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,12,,10.313,agree,,Red,0.471,0.641
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,16,,17.5121,disagree,,Red,0.581,0.75
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,1,,11.0758,disagree,,Blue,0.333,0.026
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,15,,9.4627,disagree,,Red,0.706,0.9
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,3,,13.8842,disagree,,Blue,0.765,0.308
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,20,,9.5932,agree,,Blue,0.344,0.325
5c375a00-fb18-4c91-9f69-31a76a879df5,10,10,,104.913,agree,,Blue,0.628,0.265
5c375a00-fb18-4c91-9f69-31a76a879df5,10,2,,7.362,disagree,,Blue,0.372,0.273
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,9,,9.7702,disagree,,Red,0.324,0.615
5c375a00-fb18-4c91-9f69-31a76a879df5,10,11,,6.269,agree,,Red,0.419,0.667
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,18,,13.39,disagree,,Red,0.647,0.7
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,19,,10.0164,disagree,,Blue,0.697,0.385
5c375a00-fb18-4c91-9f69-31a76a879df5,10,3,,20.367,disagree,,Red,0.442,0.758
5c375a00-fb18-4c91-9f69-31a76a879df5,10,1,,5.919,disagree,,Blue,0.744,0.559
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,6,,7.7823,agree,,Blue,0.394,0.154
5c375a00-fb18-4c91-9f69-31a76a879df5,10,5,,6.028,agree,,Purple,0.5,0.5
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,4,,22.2984,disagree,,Blue,0.412,0.282
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,7,,9.6036,disagree,,Red,0.424,0.425
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,8,,8.4545,disagree,,Blue,0.515,0.282
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,10,,7.0234,agree,,Blue,0.29,0.231
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,11,,6.6177,disagree,,Blue,0.5,0.359
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,17,,16.0195,agree,,Blue,0.848,0.525
5c375a00-fb18-4c91-9f69-31a76a879df5,10,9,,74.701,agree,,Blue,0.744,0.559
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,14,,6.1977,disagree,,Blue,0.455,0.15
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,5,,8.9298,disagree,,Purple,0.5,0.5
5c375e7b-ef8b-4bd5-ad98-14edd9a477c7,3,2,,10.012,disagree,,Blue,0.455,0.15
5c376140-6189-41ae-8b9f-e273d71f7cec,5,23,,37.492,agree,,Blue,0.727,0.514
5c376140-6189-41ae-8b9f-e273d71f7cec,5,9,,31.521,disagree,,Blue,0.727,0.457
5c376140-6189-41ae-8b9f-e273d71f7cec,5,16,,15.408,disagree,,Red,0.485,0.944
5c376140-6189-41ae-8b9f-e273d71f7cec,5,12,,7.71,agree,,Blue,0.424,0.171
5c376140-6189-41ae-8b9f-e273d71f7cec,5,6,,6.285,agree,,Red,0.182,0.472
5c376140-6189-41ae-8b9f-e273d71f7cec,5,14,,5.968,disagree,,Blue,0.818,0.417
5c376140-6189-41ae-8b9f-e273d71f7cec,5,17,,16.172,disagree,,Blue,0.636,0.2
5c376140-6189-41ae-8b9f-e273d71f7cec,5,15,,6.269,disagree,,Blue,0.606,0.2
5c376140-6189-41ae-8b9f-e273d71f7cec,5,11,,5.777,disagree,,Blue,0.303,0.229
5c376140-6189-41ae-8b9f-e273d71f7cec,5,10,,8.983,disagree,,Blue,0.848,0.4
5c376140-6189-41ae-8b9f-e273d71f7cec,5,18,,6.324,disagree,,Blue,0.606,0.389
5c376140-6189-41ae-8b9f-e273d71f7cec,5,5,,12.625,disagree,,Blue,0.545,0.444
5c376140-6189-41ae-8b9f-e273d71f7cec,5,13,,10.142,disagree,,Red,0.727,1
5c376140-6189-41ae-8b9f-e273d71f7cec,5,1,,7.414,agree,,Red,0.294,0.629
5c376140-6189-41ae-8b9f-e273d71f7cec,5,20,,11.64,agree,,Blue,0.455,0.343
5c376140-6189-41ae-8b9f-e273d71f7cec,5,19,,10.176,agree,,Blue,0.515,0.171
5c376140-6189-41ae-8b9f-e273d71f7cec,5,8,,7.725,disagree,,Blue,0.727,0.2
5c376140-6189-41ae-8b9f-e273d71f7cec,5,7,,6.663,disagree,,Blue,0.412,0.171
5c376140-6189-41ae-8b9f-e273d71f7cec,5,4,,17.416,agree,,Blue,0.485,0.111
5c376140-6189-41ae-8b9f-e273d71f7cec,5,2,,18.688,agree,,Purple,0.5,0.5
5c376140-6189-41ae-8b9f-e273d71f7cec,5,3,,8.555,agree,,Blue,0.485,0.111
5c376504-3fab-4fa2-8bee-a5cca976010b,7,24,,15.7065,disagree,,Blue,0.839,0.595
5c376504-3fab-4fa2-8bee-a5cca976010b,7,12,,14.9031,disagree,,Blue,0.613,0.381
5c376504-3fab-4fa2-8bee-a5cca976010b,7,6,,18.1321,agree,,Red,0.226,0.357
5c376504-3fab-4fa2-8bee-a5cca976010b,7,10,,10.0226,disagree,,Blue,0.484,0.214
5c376504-3fab-4fa2-8bee-a5cca976010b,7,18,,8.1714,agree,,Red,0.387,0.548
5c376504-3fab-4fa2-8bee-a5cca976010b,7,11,,11.2226,disagree,,Red,0.452,0.571
5c376504-3fab-4fa2-8bee-a5cca976010b,7,13,,13.0563,agree,,Red,0.645,0.738
5c3764b8-9fe3-496f-998c-527bc22838a0,8,23,,39.0758,agree,,Blue,0.545,0.296
5c376504-3fab-4fa2-8bee-a5cca976010b,7,16,,8.8053,agree,,Red,0.677,0.929
5c376504-3fab-4fa2-8bee-a5cca976010b,7,5,,8.2427,disagree,,Blue,0.484,0.31
5c376504-3fab-4fa2-8bee-a5cca976010b,7,20,,12.908,agree,,Blue,0.548,0.167
5c3764b8-9fe3-496f-998c-527bc22838a0,8,2,,18.1715,disagree,,Red,0.378,0.667
5c376504-3fab-4fa2-8bee-a5cca976010b,7,19,,13.1308,disagree,,Blue,0.677,0.571
5c376504-3fab-4fa2-8bee-a5cca976010b,7,7,,7.9137,disagree,,Red,0.419,0.476
5c3764b8-9fe3-496f-998c-527bc22838a0,8,10,,36.2992,disagree,,Blue,0.795,0.429
5c376504-3fab-4fa2-8bee-a5cca976010b,7,9,,28.0536,disagree,,Blue,0.71,0.333
5c376504-3fab-4fa2-8bee-a5cca976010b,7,1,,6.689,agree,,Blue,0.387,0.214
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,24,,27.678,disagree,,Purple,0.69,0.5
5c376504-3fab-4fa2-8bee-a5cca976010b,7,4,,12.2888,disagree,,Blue,0.516,0.214
5c3764b8-9fe3-496f-998c-527bc22838a0,8,4,,38.1704,disagree,,Red,0.227,0.407
5c376504-3fab-4fa2-8bee-a5cca976010b,7,2,,12.9229,disagree,,Blue,0.516,0.214
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,5,,24.588,agree,,Purple,0.414,0.5
5c3764b8-9fe3-496f-998c-527bc22838a0,8,15,,10.4589,agree,,Red,0.545,0.593
5c376504-3fab-4fa2-8bee-a5cca976010b,7,3,,9.1958,disagree,,Blue,0.387,0.238
5c376504-3fab-4fa2-8bee-a5cca976010b,7,8,,7.8224,disagree,,Blue,0.677,0.429
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,15,,19.565,agree,,Purple,0.31,0.316
5c376504-3fab-4fa2-8bee-a5cca976010b,7,17,,9.7411,disagree,,Blue,0.516,0.214
5c3764b8-9fe3-496f-998c-527bc22838a0,8,17,,23.1207,disagree,,Blue,0.545,0.222
5c3764ff-d77c-459c-832d-98c99fe97305,1,24,,37.776,disagree,,Purple,0.5,0.474
5c3764b8-9fe3-496f-998c-527bc22838a0,8,12,,11.7131,disagree,,Blue,0.705,0.679
5c376504-3fab-4fa2-8bee-a5cca976010b,7,15,,15.5488,disagree,,Purple,0.5,0.5
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,13,,22.585,disagree,,Purple,0.516,0.447
5c376504-3fab-4fa2-8bee-a5cca976010b,7,14,,8.1302,disagree,,Blue,0.516,0.214
5c3764b8-9fe3-496f-998c-527bc22838a0,8,14,,8.5497,disagree,,Red,0.636,0.821
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,2,,24.858,agree,,Purple,0.267,0.154
5c3764b8-9fe3-496f-998c-527bc22838a0,8,20,,22.1981,agree,,Red,0.467,0.857
5c3764ff-d77c-459c-832d-98c99fe97305,1,17,,45.0099,disagree,,Purple,0.379,0.368
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,11,,13.575,disagree,,Purple,0.31,0.237
5c3764b8-9fe3-496f-998c-527bc22838a0,8,9,,21.864,disagree,,Blue,0.733,0.519
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,17,,20.779,disagree,,Purple,0.414,0.447
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,18,,7.098,disagree,,Purple,0.655,0.526
5c3764b8-9fe3-496f-998c-527bc22838a0,8,6,,28.0321,agree,,Blue,0.311,0.037
5c3764ff-d77c-459c-832d-98c99fe97305,1,12,,48.5689,disagree,,Purple,0.31,0.231
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,10,,13.614,agree,,Purple,0.4,0.447
5c3764b8-9fe3-496f-998c-527bc22838a0,8,5,,12.6664,disagree,,Blue,0.477,0.37
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,9,,8.268,agree,,Purple,0.433,0.289
5c3764b8-9fe3-496f-998c-527bc22838a0,8,3,,17.6132,disagree,,Red,0.511,0.593
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,1,,20.095,agree,,Purple,0.379,0.368
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,14,,9.319,agree,,Purple,0.733,0.553
5c3764ff-d77c-459c-832d-98c99fe97305,1,19,,46.0427,disagree,,Purple,0.333,0.211
5c3764b8-9fe3-496f-998c-527bc22838a0,8,19,,19.4375,disagree,,Blue,0.545,0.429
5c3764ff-d77c-459c-832d-98c99fe97305,1,18,,10.2306,agree,,Purple,0.516,0.436
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,19,,20.285,disagree,,Purple,0.621,0.5
5c3764b8-9fe3-496f-998c-527bc22838a0,8,1,,13.6739,disagree,,Red,0.273,0.407
5c3764ff-d77c-459c-832d-98c99fe97305,1,3,,18.7485,disagree,,Purple,0.433,0.308
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,16,,13.688,agree,,Purple,0.828,0.763
5c3764b8-9fe3-496f-998c-527bc22838a0,8,16,,14.7622,disagree,,Red,0.4,0.481
5c376662-6de8-4921-a060-2daf8f02e28c,5,24,,10.2111,agree,,Blue,0.545,0.459
5c3764ff-d77c-459c-832d-98c99fe97305,1,11,,11.2767,disagree,,Purple,0.621,0.487
5c3764b8-9fe3-496f-998c-527bc22838a0,8,8,,11.0104,disagree,,Red,0.4,0.556
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,4,,15.32,disagree,,Purple,0.5,0.462
5c376662-6de8-4921-a060-2daf8f02e28c,5,14,,6.9279,disagree,,Blue,0.697,0.5
5c376662-6de8-4921-a060-2daf8f02e28c,5,1,,8.052,disagree,,Blue,0.606,0.378
5c3764ff-d77c-459c-832d-98c99fe97305,1,14,,22.1566,disagree,,Purple,0.4,0.263
5c376662-6de8-4921-a060-2daf8f02e28c,5,9,,6.8134,disagree,,Red,0.485,0.946
5c3764b8-9fe3-496f-998c-527bc22838a0,8,13,,21.3086,disagree,,Blue,0.295,0.185
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,20,,20.2,agree,,Purple,0.333,0.205
5c3764b8-9fe3-496f-998c-527bc22838a0,8,11,,6.8473,agree,,Red,0.227,0.444
5c376662-6de8-4921-a060-2daf8f02e28c,5,13,,10.376,disagree,,Blue,0.515,0.167
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,12,,9.983,agree,,Purple,0.4,0.256
5c3764b8-9fe3-496f-998c-527bc22838a0,8,18,,7.6837,disagree,,Purple,0.5,0.5
5c376662-6de8-4921-a060-2daf8f02e28c,5,6,,7.4048,agree,,Red,0.727,1
5c3764ff-d77c-459c-832d-98c99fe97305,1,4,,23.6448,agree,,Purple,0.414,0.462
5c376662-6de8-4921-a060-2daf8f02e28c,5,7,,6.281,disagree,,Blue,0.818,0.405
5c376662-6de8-4921-a060-2daf8f02e28c,5,20,,6.8735,agree,,Blue,0.727,0.5
5c3764ff-d77c-459c-832d-98c99fe97305,1,8,,16.6276,disagree,,Purple,0.724,0.769
5c3764b8-9fe3-496f-998c-527bc22838a0,8,7,,23.3447,disagree,,Red,0.227,0.444
5c376662-6de8-4921-a060-2daf8f02e28c,5,15,,8.3859,agree,,Blue,0.848,0.389
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,3,,28.163,disagree,,Purple,0.233,0.237
5c376662-6de8-4921-a060-2daf8f02e28c,5,16,,6.478,disagree,,Blue,0.485,0.135
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,8,,9.632,disagree,,Purple,0.7,0.658
5c376662-6de8-4921-a060-2daf8f02e28c,5,5,,7.2903,agree,,Blue,0.455,0.333
5c3764ff-d77c-459c-832d-98c99fe97305,1,10,,20.8629,disagree,,Purple,0.4,0.462
5c376662-6de8-4921-a060-2daf8f02e28c,5,3,,6.8399,disagree,,Blue,0.727,0.222
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,7,,11.63,disagree,,Purple,0.5,0.5
5c3764ff-d77c-459c-832d-98c99fe97305,1,5,,11.0351,agree,,Purple,0.828,0.769
5c376662-6de8-4921-a060-2daf8f02e28c,5,8,,8.8047,agree,,Red,0.294,0.639
5c37653e-b03a-42d8-a02f-9360b66fa44d,1,6,,12.374,disagree,,Purple,0.7,0.658
5c376662-6de8-4921-a060-2daf8f02e28c,5,4,,6.6339,disagree,,Blue,0.303,0.222
5c376662-6de8-4921-a060-2daf8f02e28c,5,19,,8.712,disagree,,Blue,0.727,0.472
5c376662-6de8-4921-a060-2daf8f02e28c,5,18,,6.311,disagree,,Red,0.182,0.459
5c3764ff-d77c-459c-832d-98c99fe97305,1,1,,66.7545,agree,,Purple,0.7,0.641
5c3764ff-d77c-459c-832d-98c99fe97305,1,20,,13.1756,agree,,Purple,0.414,0.487
5c3764ff-d77c-459c-832d-98c99fe97305,1,6,,13.7953,agree,,Purple,0.733,0.564
5c376662-6de8-4921-a060-2daf8f02e28c,5,12,,70.1568,agree,,Blue,0.606,0.194
5c376662-6de8-4921-a060-2daf8f02e28c,5,17,,10.7325,agree,,Blue,0.636,0.194
5c376662-6de8-4921-a060-2daf8f02e28c,5,10,,6.1479,agree,,Blue,0.412,0.194
5c376662-6de8-4921-a060-2daf8f02e28c,5,11,,6.5491,agree,,Purple,0.5,0.5
5c376662-6de8-4921-a060-2daf8f02e28c,5,2,,6.4129,disagree,,Blue,0.412,0.194
5c3764ff-d77c-459c-832d-98c99fe97305,1,13,,33.9344,agree,,Purple,0.31,0.333
5c3764ff-d77c-459c-832d-98c99fe97305,1,16,,6.4931,agree,,Purple,0.655,0.538
5c3764ff-d77c-459c-832d-98c99fe97305,1,2,,25.3167,disagree,,Purple,0.233,0.231
5c3764ff-d77c-459c-832d-98c99fe97305,1,9,,17.6147,disagree,,Purple,0.69,0.513
5c3764ff-d77c-459c-832d-98c99fe97305,1,7,,11.1788,disagree,,Purple,0.5,0.5
5c3764ff-d77c-459c-832d-98c99fe97305,1,15,,13.834,disagree,,Purple,0.69,0.513
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,23,,16.0951,disagree,,Red,0.105,0.483
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,17,,16.5074,disagree,,Red,0.579,0.793
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,8,,7.7205,disagree,,Blue,0.632,0.276
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,9,,9.7896,agree,,Red,0.526,0.828
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,4,,11.0545,disagree,,Blue,0.553,0.207
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,5,,6.032,agree,,Blue,0.553,0.345
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,19,,14.1025,disagree,,Blue,0.447,0.138
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,1,,6.2444,disagree,,Blue,0.447,0.241
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,18,,5.7221,disagree,,Blue,0.895,0.655
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,7,,6.5084,disagree,,Red,0.211,0.345
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,20,,6.771,agree,,Blue,0.5,0.241
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,3,,7.3995,disagree,,Red,0.421,0.621
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,11,,6.331,agree,,Red,0.395,0.69
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,12,,6.2534,disagree,,Red,0.342,0.621
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,13,,5.9545,disagree,,Red,0.158,0.414
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,10,,5.8646,agree,,Blue,0.842,0.586
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,2,,6.4676,disagree,,Red,0.5,0.897
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,16,,6.1165,agree,,Red,0.421,0.517
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,15,,8.3577,disagree,,Red,0.526,0.862
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,14,,5.8436,disagree,,Purple,0.5,0.5
5c376816-82b4-4532-9fc8-ded6fa6cafd5,9,6,,6.1091,agree,,Red,0.526,0.862
5c376769-5482-4ba7-9c23-7fef08d3c2a6,4,23,,138.3597,agree,,Red,0.129,0.268
5c376769-5482-4ba7-9c23-7fef08d3c2a6,4,5,,12.6305,disagree,,Blue,0.467,0.268
5c376769-5482-4ba7-9c23-7fef08d3c2a6,4,2,,15.0764,agree,,Blue,0.258,0.195
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,24,,28.3632,agree,,Red,0.409,0.667
5c376769-5482-4ba7-9c23-7fef08d3c2a6,4,14,,22.345,disagree,,Blue,0.645,0.415
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,19,,34.1458,disagree,,Red,0.182,0.5
5c376769-5482-4ba7-9c23-7fef08d3c2a6,4,3,,18.2922,disagree,,Blue,0.516,0.171
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,1,,15.7716,disagree,,Red,0.455,0.758
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,7,,30.1078,disagree,,Blue,0.591,0.394
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,5,,52.1964,disagree,,Blue,0.545,0.424
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,12,,13.8503,agree,,Red,0.341,0.697
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,13,,34.729,agree,,Blue,0.364,0.273
5c3769ec-1534-4796-9476-babaac490a56,6,23,,9.4264,disagree,,Blue,0.829,0.771
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,16,,10.9096,disagree,,Red,0.591,0.848
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,3,,12.0506,agree,,Blue,0.75,0.559
5c3769ec-1534-4796-9476-babaac490a56,6,4,,7.8092,agree,,Blue,0.486,0.118
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,20,,26.8883,agree,,Blue,0.591,0.424
5c3769ec-1534-4796-9476-babaac490a56,6,20,,13.5084,agree,,Blue,0.457,0.086
5c3769ec-1534-4796-9476-babaac490a56,6,2,,6.8519,disagree,,Blue,0.571,0.361
5c3769ec-1534-4796-9476-babaac490a56,6,3,,6.2682,disagree,,Blue,0.514,0.4
5c3769ec-1534-4796-9476-babaac490a56,6,14,,6.0927,agree,,Blue,0.857,0.486
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,9,,31.9477,agree,,Red,0.205,0.545
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,14,,15.7993,agree,,Red,0.477,0.758
5c376aff-b4ed-494a-85b4-649e70364222,2,24,,7.5561,agree,,Purple,0.514,0.543
5c376aff-b4ed-494a-85b4-649e70364222,2,12,,6.5222,disagree,,Purple,0.222,0.265
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,2,,50.0423,agree,,Blue,0.25,0.152
5c3769ec-1534-4796-9476-babaac490a56,6,1,,86.155,disagree,,Blue,0.686,0.265
5c376aff-b4ed-494a-85b4-649e70364222,2,13,,15.3934,disagree,,Purple,0.444,0.353
5c3769ec-1534-4796-9476-babaac490a56,6,5,,6.6034,disagree,,Red,0.257,0.412
5c3769ec-1534-4796-9476-babaac490a56,6,19,,5.9679,disagree,,Blue,0.686,0.457
5c376aff-b4ed-494a-85b4-649e70364222,2,17,,13.5088,disagree,,Purple,0.568,0.647
5c3769ec-1534-4796-9476-babaac490a56,6,7,,7.3851,disagree,,Red,0.314,0.559
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,6,,33.531,disagree,,Blue,0.591,0.394
5c376aff-b4ed-494a-85b4-649e70364222,2,10,,6.3323,agree,,Purple,0.583,0.457
5c3769ec-1534-4796-9476-babaac490a56,6,16,,6.5944,disagree,,Red,0.171,0.429
5c376aff-b4ed-494a-85b4-649e70364222,2,6,,6.6121,disagree,,Purple,0.811,0.588
5c376aff-b4ed-494a-85b4-649e70364222,2,4,,7.5728,agree,,Purple,0.432,0.618
5c376aff-b4ed-494a-85b4-649e70364222,2,16,,5.8476,disagree,,Purple,0.378,0.265
5c376aff-b4ed-494a-85b4-649e70364222,2,15,,5.8577,agree,,Purple,0.657,0.676
5c376aff-b4ed-494a-85b4-649e70364222,2,14,,11.8432,disagree,,Purple,0.27,0.324
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,17,,46.2118,agree,,Red,0.114,0.394
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,15,,11.7178,agree,,Blue,0.545,0.303
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,18,,9.2084,agree,,Red,0.318,0.719
5c376aff-b4ed-494a-85b4-649e70364222,2,9,,31.4306,disagree,,Purple,0.4,0.235
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,10,,16.4463,agree,,Blue,0.636,0.265
5c3769ec-1534-4796-9476-babaac490a56,6,13,,82.1549,agree,,Blue,0.629,0.278
5c3769ec-1534-4796-9476-babaac490a56,6,8,,6.0589,disagree,,Blue,0.943,0.559
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,4,,26.8232,disagree,,Blue,0.364,0.273
5c376aff-b4ed-494a-85b4-649e70364222,2,8,,45.4623,agree,,Purple,0.405,0.324
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,11,,15.9942,agree,,Purple,0.5,0.5
5c376aff-b4ed-494a-85b4-649e70364222,2,7,,6.2581,disagree,,Purple,0.514,0.5
5c3769ec-1534-4796-9476-babaac490a56,6,11,,42.5579,agree,,Red,0.257,0.714
5c376aff-b4ed-494a-85b4-649e70364222,2,19,,8.0482,disagree,,Purple,0.703,0.647
5c3769ec-1534-4796-9476-babaac490a56,6,6,,6.055,disagree,,Blue,0.8,0.412
5c37693f-157f-4e8a-8b73-7b0db2296ffe,10,8,,16.3855,disagree,,Blue,0.364,0.273
5c376aff-b4ed-494a-85b4-649e70364222,2,1,,6.8462,disagree,,Purple,0.378,0.176
5c3769ec-1534-4796-9476-babaac490a56,6,15,,6.7592,agree,,Red,0.429,0.588
5c376aff-b4ed-494a-85b4-649e70364222,2,5,,7.2292,agree,,Purple,0.351,0.176
5c3769ec-1534-4796-9476-babaac490a56,6,9,,5.8805,disagree,,Red,0.371,0.429
5c376aff-b4ed-494a-85b4-649e70364222,2,3,,6.0853,disagree,,Purple,0.694,0.941
5c3769ec-1534-4796-9476-babaac490a56,6,12,,6.113,agree,,Red,0.114,0.286
5c376aff-b4ed-494a-85b4-649e70364222,2,2,,6.8173,disagree,,Purple,0.459,0.2
5c3769ec-1534-4796-9476-babaac490a56,6,10,,5.8805,agree,,Red,0.143,0.486
5c376aff-b4ed-494a-85b4-649e70364222,2,20,,8.2329,agree,,Purple,0.444,0.571
5c376aff-b4ed-494a-85b4-649e70364222,2,18,,6.033,disagree,,Purple,0.5,0.5
5c376aff-b4ed-494a-85b4-649e70364222,2,11,,5.7289,agree,,Purple,0.444,0.571
5c3769ec-1534-4796-9476-babaac490a56,6,17,,106.6355,disagree,,Red,0.5,1
5c3769ec-1534-4796-9476-babaac490a56,6,18,,53.4195,disagree,,Red,0.143,0.486
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,24,,15.051,disagree,,Blue,0.533,0.296
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,6,,11.319,disagree,,Red,0.5,0.593
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,10,,7.217,disagree,,Blue,0.289,0.185
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,1,,10.223,disagree,,Red,0.37,0.667
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,18,,7.165,disagree,,Blue,0.467,0.37
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,4,,9.625,disagree,,Red,0.222,0.407
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,19,,7.106,disagree,,Red,0.222,0.444
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,17,,9.948,agree,,Blue,0.533,0.222
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,7,,6.551,disagree,,Blue,0.711,0.679
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,14,,6.108,disagree,,Blue,0.304,0.037
5c376e2a-d8f9-4ebb-9a1b-0b4e1acf6af6,8,20,,11.005,agree,,Red,0.533,0.593
